Sweep	Move_type	nBreakpoints	Chain_l	Chain_r
18902	3	1	1	2
18914	3	4	1	2
18918	2	2	1	2
18919	2	2	1	2
18920	2	2	1	2
18925	2	2	1	2
18929	2	2	2	1
18930	3	4	1	2
18932	2	2	1	2
18937	3	3	1	2
18941	1	1	1	2
18946	1	1	2	1
18948	1	1	1	2
18949	3	2	2	1
18950	1	1	1	3
18953	2	2	2	1
18954	2	2	1	2
18957	2	2	1	2
18958	2	2	2	1
18962	3	1	2	1
18964	2	2	1	2
18971	3	4	1	2
18975	3	2	1	2
18978	3	8	1	2
18979	1	1	1	2
18981	2	2	1	2
18982	2	2	1	2
18984	3	8	2	1
18989	3	7	1	2
18999	1	1	2	1
19008	2	2	1	2
19014	2	2	1	2
19026	1	1	1	2
19031	1	1	1	2
19032	2	2	1	2
19036	1	1	1	2
19040	1	1	1	2
19052	1	1	1	2
19053	1	1	2	1
19054	3	2	2	1
19055	3	1	2	1
19058	3	3	1	2
19060	1	1	1	3
19064	1	1	1	2
19065	2	2	1	2
19069	1	1	1	2
19071	3	6	1	2
19073	1	1	2	1
19077	2	2	2	1
19078	3	2	1	2
19083	3	7	1	2
19084	1	1	2	1
19086	1	1	2	1
19088	2	2	1	2
19091	1	1	2	1
19093	3	4	2	1
19100	3	3	1	2
19103	2	2	2	1
19104	1	1	1	2
19112	1	1	2	1
19113	3	2	2	1
19117	2	2	3	1
19121	2	2	2	1
19126	2	2	1	2
19127	2	2	1	2
19131	2	2	1	2
19132	3	7	2	1
19133	1	1	1	2
19134	2	2	1	2
19136	1	1	1	2
19143	3	3	1	2
19153	2	2	2	1
19159	2	2	1	3
19167	3	1	1	3
19170	2	2	1	2
19179	3	2	1	2
19183	3	7	1	3
19185	3	2	1	2
19186	1	1	1	2
19187	2	2	2	1
19188	3	3	2	1
19191	1	1	2	1
19196	2	2	1	2
19201	1	1	2	1
19203	1	1	1	2
19208	3	2	1	2
19211	2	2	1	2
19220	1	1	1	2
19222	3	2	1	2
19224	3	6	1	2
19225	3	6	1	2
19226	3	7	1	2
19231	3	7	1	2
19233	2	2	1	2
19234	2	2	1	2
19253	2	2	1	3
19256	3	6	1	2
19259	1	1	1	2
19260	2	2	1	2
19266	1	1	1	2
19273	2	2	1	3
19285	2	2	2	1
19287	1	1	1	2
19289	2	2	2	1
19294	2	2	2	1
19298	2	2	1	2
19299	3	4	1	2
19304	2	2	2	1
19305	3	3	2	1
19309	2	2	2	1
19311	2	2	2	1
19313	3	3	2	1
19320	2	2	1	3
19321	3	7	1	3
19325	1	1	1	2
19328	1	1	2	1
19329	2	2	1	2
19330	3	4	1	3
19339	2	2	1	2
19340	3	4	1	2
19345	1	1	1	2
19353	2	2	1	2
19355	2	2	1	2
19365	3	8	1	2
19366	3	4	1	2
19370	1	1	1	2
19377	3	4	2	1
19382	2	2	1	2
19383	3	2	2	1
19384	3	7	2	1
19386	2	2	1	2
19390	3	1	1	2
19395	3	6	1	3
19398	2	2	1	2
19400	2	2	1	2
19402	2	2	1	2
19404	3	7	1	3
19415	3	4	1	2
19419	1	1	2	1
19423	2	2	1	2
19424	1	1	2	1
19425	2	2	2	1
19426	2	2	1	2
19429	3	3	2	1
19431	3	2	2	1
19433	3	7	1	2
19434	2	2	1	2
19438	3	1	1	2
19444	1	1	1	2
19447	1	1	1	2
19452	2	2	1	2
19456	3	7	1	2
19460	1	1	2	1
19465	2	2	1	2
19468	3	3	1	2
19470	1	1	1	3
19473	2	2	1	2
19475	2	2	1	2
19476	1	1	1	2
19482	1	1	3	1
19483	2	2	1	2
19484	3	4	2	1
19489	3	3	1	2
19501	3	2	2	1
19505	3	2	1	2
19507	2	2	1	3
19515	3	1	1	2
19523	3	1	1	2
19528	3	3	1	2
19530	2	2	1	2
19544	3	7	1	3
19548	1	1	2	1
19549	2	2	2	1
19550	1	1	1	2
19551	1	1	2	1
19552	2	2	2	1
19556	1	1	1	2
19559	1	1	2	1
19560	2	2	1	2
19562	2	2	2	1
19563	2	2	2	1
19565	3	2	3	2
19568	1	1	1	2
19569	1	1	2	1
19572	2	2	2	1
19573	2	2	2	1
19574	3	3	1	2
19576	3	7	1	2
19587	3	7	2	1
19591	1	1	1	2
19596	2	2	1	2
19597	2	2	1	2
19600	3	6	2	1
19603	2	2	1	2
19604	1	1	2	1
19608	3	4	1	2
19609	3	3	1	2
19617	2	2	1	3
19628	3	7	1	2
19631	3	3	1	2
19632	2	2	1	2
19635	1	1	2	1
19646	1	1	1	2
19651	2	2	1	2
19663	3	2	1	3
19669	2	2	1	2
19679	1	1	2	1
19680	3	3	1	2
19682	2	2	2	1
19686	1	1	1	2
19688	2	2	1	2
19689	3	2	1	2
19691	1	1	1	2
19706	1	1	1	2
19707	1	1	2	1
19713	3	2	1	2
19718	1	1	2	1
19722	3	4	1	2
19730	3	4	1	2
19731	2	2	1	2
19732	2	2	1	2
19736	3	7	1	2
19741	1	1	1	3
19748	1	1	1	2
19750	3	1	1	2
19751	1	1	1	2
19755	1	1	1	2
19757	1	1	1	2
19762	2	2	1	2
19763	2	2	1	2
19766	3	7	2	1
19768	1	1	1	2
19769	2	2	1	2
19772	3	6	2	1
19777	1	1	1	2
19778	1	1	1	2
19779	3	3	1	2
19787	1	1	1	2
19797	1	1	1	2
19809	3	2	1	2
19816	1	1	1	2
19817	2	2	1	2
19822	1	1	1	2
19824	2	2	1	2
19825	2	2	1	2
19826	1	1	1	2
19827	2	2	2	1
19829	3	3	2	1
19830	3	2	1	2
19833	3	3	1	2
19834	2	2	1	2
19839	3	3	1	2
19841	2	2	1	2
19842	3	7	1	2
19843	1	1	1	2
19844	1	1	2	1
19845	1	1	2	1
19847	2	2	1	2
19854	1	1	1	2
19855	3	2	2	1
19857	3	7	1	2
19858	2	2	1	2
19864	1	1	1	2
19865	2	2	2	1
19869	3	3	1	3
19871	3	3	2	1
19874	2	2	1	2
19877	1	1	2	1
19890	3	2	2	1
19895	2	2	2	1
19896	2	2	1	2
19898	3	2	1	2
19899	1	1	2	1
19910	1	1	1	2
19918	3	1	1	2
19930	2	2	1	3
19932	1	1	1	3
19934	2	2	1	2
19947	1	1	1	2
19948	2	2	1	2
19949	2	2	1	2
19951	1	1	1	2
19952	2	2	2	1
19955	3	1	1	2
19957	2	2	1	3
19965	1	1	1	2
19973	3	7	1	2
19975	3	8	1	2
19976	2	2	1	2
19977	3	3	1	2
19981	2	2	1	2
19982	3	6	2	1
19983	1	1	2	1
19984	3	3	1	2
19995	1	1	2	1
19996	3	3	2	1
19997	3	4	1	2
19998	2	2	1	2
20001	2	2	1	2
20006	2	2	1	2
20011	1	1	2	1
20012	2	2	1	2
20013	3	7	1	2
20019	2	2	1	2
20021	3	2	1	2
20025	2	2	2	1
20027	3	4	1	3
20038	2	2	1	3
20041	2	2	2	1
20047	2	2	2	1
20069	1	1	1	3
20073	1	1	1	2
20075	1	1	1	2
20078	3	2	1	2
20082	3	4	1	2
20084	3	2	1	2
20089	3	4	1	3
20092	2	2	1	2
20093	3	2	1	2
20094	2	2	1	2
20102	2	2	2	1
20111	3	4	1	2
20112	3	3	1	2
20130	2	2	1	2
20132	1	1	1	2
20136	2	2	1	2
20141	3	3	1	3
20142	1	1	1	3
20144	1	1	2	1
20146	3	3	2	1
20149	3	3	1	3
20151	1	1	1	2
20153	3	1	1	2
20154	2	2	1	2
20159	3	7	2	1
20160	3	7	1	2
20170	3	4	1	2
20171	1	1	1	2
20178	3	3	1	2
20181	1	1	2	1
20182	1	1	2	1
20186	3	2	1	2
20190	2	2	2	1
20194	3	1	2	1
20200	1	1	1	2
20206	2	2	2	1
20207	3	3	2	1
20210	1	1	2	1
20221	1	1	2	1
20233	1	1	1	2
20237	2	2	1	3
20240	3	1	2	1
20248	3	4	1	2
20249	1	1	1	2
20251	2	2	2	1
20252	3	3	2	1
20253	3	3	1	2
20254	1	1	1	2
20257	2	2	1	2
20259	2	2	2	1
20260	2	2	2	1
20261	3	1	2	1
20262	1	1	2	1
20276	3	3	1	2
20279	2	2	1	2
20284	2	2	1	2
20286	1	1	2	1
20287	3	4	2	1
20307	2	2	2	1
20314	2	2	2	1
20319	2	2	1	2
20321	1	1	1	2
20323	3	3	1	2
20330	1	1	2	1
20332	3	3	2	1
20334	3	8	1	3
20340	3	2	1	3
20341	1	1	2	1
20342	2	2	1	2
20347	3	7	2	1
20348	3	1	1	2
20350	1	1	1	2
20354	1	1	1	2
20356	2	2	2	1
20357	2	2	1	2
20358	2	2	2	1
20361	1	1	1	2
20362	2	2	2	1
20369	3	2	1	2
20373	2	2	1	2
20379	3	3	1	2
20380	1	1	1	2
20381	3	3	1	2
20384	2	2	3	1
20389	2	2	1	2
20391	2	2	1	2
20394	2	2	2	1
20395	1	1	1	2
20397	3	2	1	2
20398	3	1	1	2
20399	2	2	1	2
20400	2	2	1	2
20403	1	1	1	2
20406	3	4	1	2
20409	1	1	2	1
20413	3	4	1	2
20414	3	3	1	2
20415	2	2	1	2
20419	1	1	1	3
20427	3	7	2	1
20428	1	1	1	2
20429	2	2	1	2
20430	1	1	2	1
20433	2	2	2	1
20435	3	4	1	2
20436	3	2	2	1
20449	1	1	2	1
20462	2	2	1	3
20469	2	2	1	2
20470	1	1	1	2
20477	3	1	1	2
20481	2	2	1	2
20497	1	1	1	2
20501	3	2	1	2
20502	1	1	1	3
20508	2	2	1	2
20511	1	1	1	2
20520	2	2	2	1
20521	2	2	2	1
20529	1	1	2	1
20540	3	3	2	1
20541	3	4	1	2
20545	1	1	1	2
20546	2	2	1	2
20550	1	1	1	3
20555	3	2	1	3
20560	1	1	1	2
20561	3	3	1	2
20566	2	2	1	2
20570	3	7	1	2
20572	2	2	3	1
20574	3	2	1	2
20576	2	2	2	1
20577	3	4	1	2
20578	3	1	1	2
20579	2	2	1	2
20581	1	1	1	2
20583	3	3	1	2
20584	1	1	2	1
20585	2	2	1	2
20589	1	1	1	2
20590	1	1	1	2
20592	2	2	1	2
20602	1	1	2	1
20605	3	2	1	2
20606	3	2	1	2
20608	1	1	1	2
20609	1	1	1	2
20621	3	4	1	2
20623	2	2	1	2
20630	3	4	1	2
20631	3	3	1	2
20634	3	2	1	2
20637	1	1	1	2
20640	1	1	1	2
20641	3	2	1	2
20648	2	2	1	2
20651	3	7	1	2
20654	2	2	1	2
20657	2	2	2	1
20669	1	1	1	2
20675	3	7	1	2
20679	2	2	1	2
20685	1	1	1	2
20703	1	1	3	1
20705	1	1	1	2
20706	1	1	1	2
20707	3	3	1	2
20716	3	8	2	1
20727	1	1	1	2
20729	1	1	2	1
20733	1	1	1	2
20734	1	1	1	2
20735	2	2	2	1
20736	3	3	1	2
20737	2	2	1	2
20739	1	1	2	1
20745	3	2	1	2
20749	1	1	1	2
20753	1	1	2	1
20754	1	1	2	1
20755	1	1	1	3
20757	2	2	1	2
20772	1	1	1	2
20776	2	2	1	2
20777	3	1	1	2
20778	1	1	2	1
20780	3	6	1	3
20786	3	8	1	2
20789	3	6	1	2
20791	1	1	1	2
20792	1	1	1	2
20800	2	2	1	2
20802	2	2	1	2
20812	2	2	1	2
20817	2	2	1	3
20823	2	2	2	1
20824	3	2	3	1
20826	2	2	1	2
20828	1	1	1	2
20830	3	2	1	2
20836	1	1	2	1
20848	2	2	1	2
20850	2	2	2	1
20856	3	4	1	2
20858	1	1	2	1
20859	3	1	2	1
20860	3	2	2	1
20864	2	2	1	2
20867	3	4	1	2
20870	2	2	1	2
20871	2	2	1	2
20874	2	2	1	2
20875	3	7	1	2
20886	1	1	1	2
20893	3	2	1	2
20895	2	2	2	1
20900	3	1	1	2
20906	2	2	1	2
20908	3	3	1	2
20922	1	1	1	2
20927	3	1	1	2
20940	2	2	3	1
20943	3	3	1	2
20945	1	1	1	2
20946	3	4	1	2
20947	1	1	1	2
20950	3	3	2	1
20953	1	1	2	1
20954	2	2	2	1
20957	2	2	1	2
20960	1	1	1	2
20961	2	2	1	2
20965	1	1	2	1
20978	2	2	1	2
20979	2	2	1	2
20984	1	1	1	3
20986	2	2	2	1
20989	3	3	1	2
20991	3	8	1	2
21002	3	4	1	2
21003	2	2	1	2
21014	1	1	2	1
21016	1	1	2	1
21018	2	2	2	1
21019	3	6	1	2
21023	2	2	2	1
21024	2	2	2	1
21025	2	2	2	1
21027	1	1	1	2
21029	1	1	2	1
21031	1	1	1	3
21033	2	2	1	2
21043	3	4	1	2
21045	3	4	2	1
21046	2	2	1	2
21055	1	1	1	2
21057	2	2	1	2
21058	2	2	1	2
21059	1	1	1	2
21065	2	2	2	1
21066	2	2	1	2
21067	1	1	1	2
21069	3	1	1	2
21072	3	3	2	1
21073	3	2	1	2
21077	3	7	1	2
21079	3	2	1	2
21081	1	1	2	1
21083	3	7	2	1
21084	1	1	1	2
21093	2	2	1	2
21099	3	2	1	2
21100	3	1	1	2
21105	3	3	2	1
21109	2	2	1	3
21110	2	2	1	2
21111	1	1	1	2
21112	1	1	1	2
21120	2	2	2	1
21122	2	2	1	2
21123	1	1	1	2
21125	1	1	1	2
21129	3	2	1	2
21133	2	2	1	2
21138	2	2	1	2
21139	2	2	1	2
21140	3	2	2	1
21144	2	2	1	2
21145	3	3	1	2
21146	2	2	2	1
21151	2	2	1	2
21152	2	2	1	2
21160	2	2	2	1
21162	1	1	1	2
21163	2	2	2	1
21175	2	2	1	2
21178	1	1	2	1
21179	3	3	2	1
21182	1	1	1	2
21188	1	1	1	2
21189	2	2	1	2
21190	2	2	1	2
21191	1	1	1	2
21193	2	2	1	2
21194	1	1	2	1
21196	1	1	2	1
21197	2	2	2	1
21198	3	7	2	1
21200	3	1	1	2
21201	3	1	1	2
21203	2	2	1	2
21205	1	1	1	2
21206	3	2	1	2
21210	1	1	1	3
21212	3	2	1	2
21213	1	1	1	2
21217	3	4	1	3
21222	2	2	1	3
21226	2	2	1	2
21239	2	2	1	2
21242	2	2	1	2
21243	1	1	2	1
21244	2	2	1	2
21245	2	2	2	1
21249	2	2	1	2
21251	2	2	1	2
21255	3	2	1	2
21267	1	1	1	2
21268	2	2	2	1
21269	2	2	1	2
21274	1	1	1	2
21290	2	2	1	2
21295	3	2	1	2
21296	1	1	1	2
21297	2	2	1	2
21298	3	6	1	2
21299	1	1	1	2
21301	1	1	1	3
21304	2	2	1	2
21311	3	3	1	2
21316	1	1	1	2
21317	1	1	1	2
21318	1	1	1	2
21319	2	2	2	1
21320	1	1	2	1
21322	2	2	1	2
21323	2	2	1	2
21324	1	1	1	2
21325	3	7	1	3
21327	2	2	1	2
21330	3	2	2	1
21335	3	1	1	2
21338	1	1	2	1
21353	2	2	1	2
21359	2	2	2	1
21369	3	1	3	1
21371	3	7	1	2
21377	3	3	1	2
21379	3	2	1	2
21380	2	2	1	2
21387	2	2	1	2
21388	2	2	1	2
21394	1	1	1	3
21396	1	1	1	2
21405	2	2	2	1
21408	1	1	1	2
21411	2	2	2	1
21412	3	6	1	2
21415	3	7	2	1
21416	3	2	1	2
21417	1	1	1	2
21421	3	4	1	2
21422	1	1	2	1
21424	3	7	2	1
21425	2	2	2	1
21430	2	2	1	2
21449	1	1	1	2
21452	1	1	2	3
21454	2	2	2	1
21459	3	8	1	2
21463	1	1	1	2
21464	3	3	1	2
21465	2	2	2	1
21468	1	1	1	2
21475	3	3	2	1
21476	2	2	1	2
21477	2	2	2	1
21478	2	2	1	2
21479	1	1	2	1
21484	3	6	1	2
21495	1	1	1	3
21496	2	2	1	2
21502	1	1	1	2
21504	1	1	1	2
21510	2	2	1	2
21515	2	2	1	3
21518	1	1	1	2
21521	1	1	1	3
21526	3	4	1	2
21534	3	2	1	2
21538	3	3	1	2
21548	2	2	1	2
21549	2	2	1	2
21550	2	2	1	2
21552	3	7	1	2
21554	2	2	1	2
21559	3	7	2	1
21561	3	2	1	2
21572	1	1	1	2
21573	3	4	1	2
21576	3	3	1	2
21581	2	2	1	2
21583	2	2	2	1
21584	1	1	1	2
21588	3	1	1	2
21589	3	2	1	2
21598	2	2	2	3
21615	3	3	1	2
21616	2	2	1	2
21617	3	1	1	2
21619	3	4	2	1
21620	3	7	1	2
21621	3	2	1	2
21622	2	2	1	2
21625	2	2	3	1
21632	3	3	2	1
21634	3	4	1	2
21635	2	2	2	1
21636	3	3	1	2
21639	3	4	1	2
21642	3	7	2	1
21643	1	1	2	1
21647	2	2	1	2
21648	3	3	1	2
21649	3	4	2	1
21651	3	2	1	2
21652	1	1	1	2
21657	2	2	1	2
21658	3	2	1	2
21676	3	2	1	2
21678	3	8	2	1
21691	2	2	1	2
21699	2	2	1	2
21700	2	2	2	1
21701	2	2	1	2
21702	1	1	1	3
21706	2	2	1	2
21707	1	1	1	2
21713	3	3	1	2
21717	3	2	2	1
21718	2	2	1	2
21719	3	4	1	2
21720	1	1	2	1
21731	3	2	1	2
21732	3	2	1	2
21734	2	2	1	2
21736	3	3	1	2
21745	3	2	1	2
21746	2	2	2	1
21747	1	1	1	2
21748	3	4	2	1
21750	1	1	2	1
21760	1	1	2	1
21762	3	4	1	2
21765	1	1	1	3
21766	1	1	1	2
21769	2	2	1	2
21774	3	1	1	2
21776	2	2	1	2
21777	3	3	1	2
21782	2	2	1	2
21793	2	2	1	2
21795	3	4	1	2
21798	2	2	1	2
21799	3	4	1	2
21801	1	1	2	1
21808	1	1	1	2
21810	1	1	1	2
21813	2	2	1	2
21814	1	1	2	1
21815	2	2	1	2
21816	2	2	1	2
21818	3	7	1	2
21819	3	3	1	2
21828	2	2	1	2
21840	1	1	2	1
21841	3	7	1	2
21845	2	2	1	2
21847	2	2	1	2
21849	1	1	1	2
21853	2	2	2	1
21865	1	1	2	1
21869	3	2	1	3
21870	3	2	1	3
21872	2	2	1	2
21877	1	1	1	2
21879	1	1	1	2
21880	3	4	1	2
21881	3	4	1	2
21882	2	2	1	2
21884	3	1	1	3
21885	1	1	1	3
21898	1	1	1	3
21902	3	4	1	2
21903	2	2	1	3
21906	1	1	1	2
21908	3	2	1	2
21911	2	2	1	2
21912	3	1	1	2
21915	2	2	1	2
21916	2	2	1	3
21921	1	1	1	2
21929	1	1	1	2
21932	3	2	1	2
21934	1	1	1	3
21937	2	2	1	2
21954	3	2	1	2
21956	3	1	1	3
21959	3	4	1	2
21961	3	1	2	1
21964	3	3	1	2
21965	2	2	2	1
21974	2	2	1	2
21975	3	4	1	2
21977	3	8	2	1
21982	1	1	1	3
21985	3	3	2	1
21994	1	1	2	1
22000	1	1	1	3
22002	1	1	1	2
22006	3	4	1	2
22007	2	2	1	2
22008	3	7	1	2
22014	2	2	1	2
22015	2	2	1	2
22023	2	2	1	2
22031	3	1	2	1
22034	3	2	1	2
22036	1	1	2	1
22037	3	7	2	1
22038	1	1	2	1
22046	2	2	1	2
22049	3	3	1	3
22051	2	2	1	2
22053	3	7	1	2
22059	1	1	1	2
22060	1	1	1	2
22063	3	4	1	2
22064	3	4	1	2
22068	2	2	1	2
22079	1	1	2	1
22086	2	2	1	3
22087	1	1	3	1
22090	2	2	2	1
22091	3	2	1	2
22097	2	2	2	1
22098	1	1	2	1
22100	2	2	1	2
22101	1	1	2	1
22121	3	7	2	1
22122	1	1	1	2
22123	2	2	1	3
22129	3	1	1	2
22139	2	2	1	2
22140	3	7	1	2
22141	2	2	1	2
22158	1	1	2	1
22159	3	2	1	2
22166	1	1	1	2
22168	2	2	1	2
22172	2	2	3	1
22175	1	1	1	2
22178	2	2	2	1
22183	2	2	1	2
22187	2	2	1	2
22190	3	7	1	2
22191	1	1	2	1
22197	3	1	2	1
22200	2	2	1	2
22202	1	1	1	2
22204	2	2	1	2
22205	2	2	1	2
22208	2	2	1	2
22212	2	2	2	1
22213	2	2	2	1
22214	2	2	3	1
22215	2	2	3	1
22216	3	3	3	1
22219	2	2	2	1
22220	3	3	1	2
22222	3	3	1	2
22225	3	2	1	2
22227	1	1	1	3
22234	2	2	1	2
22236	1	1	2	1
22237	3	4	1	2
22240	1	1	1	2
22241	2	2	1	2
22242	2	2	3	1
22248	1	1	1	2
22252	3	2	1	2
22261	1	1	1	2
22264	3	3	2	1
22265	1	1	2	1
22267	1	1	2	1
22268	1	1	2	1
22269	2	2	1	2
22270	2	2	1	2
22271	2	2	1	2
22272	1	1	2	1
22275	2	2	1	2
22277	3	7	1	3
22279	2	2	1	2
22281	2	2	2	1
22282	2	2	2	1
22284	2	2	1	2
22288	3	2	2	1
22290	2	2	2	1
22293	3	3	1	2
22295	3	1	1	2
22296	1	1	1	2
22298	2	2	2	1
22300	2	2	1	2
22309	2	2	1	2
22316	3	7	1	2
22317	1	1	1	2
22318	3	7	1	2
22326	1	1	1	2
22329	2	2	1	2
22332	3	7	2	1
22333	2	2	2	1
22334	2	2	2	1
22340	1	1	1	2
22349	1	1	1	2
22358	2	2	2	1
22360	2	2	2	1
22361	2	2	1	2
22364	2	2	1	2
22367	3	4	1	2
22368	2	2	2	1
22369	3	4	1	2
22370	1	1	1	2
22377	3	2	1	2
22387	2	2	1	2
22392	2	2	2	1
22395	3	3	2	1
22396	1	1	1	2
22397	3	2	1	2
22398	1	1	2	1
22401	2	2	2	1
22405	3	7	3	1
22408	1	1	2	1
22413	2	2	1	2
22417	3	2	2	1
22418	3	1	2	1
22419	3	3	1	2
22421	2	2	1	2
22429	2	2	1	2
22431	1	1	1	2
22434	2	2	1	2
22443	1	1	1	2
22445	3	3	2	1
22448	3	3	1	2
22470	2	2	1	3
22473	1	1	1	2
22475	2	2	2	1
22476	1	1	2	1
22477	1	1	1	2
22478	2	2	1	2
22480	1	1	2	1
22481	3	7	1	2
22483	3	2	1	2
22485	2	2	1	2
22489	1	1	1	2
22495	3	7	2	1
22498	2	2	1	3
22510	3	2	1	2
22515	3	2	1	2
22516	1	1	1	2
22519	3	2	1	2
22520	3	3	1	2
22521	3	3	1	2
22524	1	1	1	2
22527	3	7	2	1
22530	2	2	1	2
22532	1	1	2	1
22535	2	2	1	2
22536	2	2	2	1
22540	3	2	2	1
22543	3	3	1	2
22556	2	2	1	2
22558	1	1	2	1
22559	1	1	1	2
22563	3	3	2	1
22566	2	2	1	3
22571	2	2	2	1
22580	2	2	1	2
22599	3	3	1	2
22602	1	1	1	3
22606	1	1	1	2
22607	2	2	1	2
22611	3	3	1	2
22614	1	1	2	1
22616	1	1	1	2
22618	1	1	1	2
22621	2	2	1	2
22622	2	2	2	1
22623	3	8	2	1
22640	2	2	1	2
22643	3	6	1	2
22651	3	4	1	2
22656	3	2	1	2
22660	3	7	1	2
22668	1	1	1	2
22669	2	2	1	2
22679	1	1	1	2
22682	3	2	1	2
22683	2	2	2	1
22686	2	2	1	2
22693	1	1	1	2
22697	3	7	1	2
22699	3	7	1	2
22700	3	3	1	2
22710	1	1	1	2
22712	3	3	1	2
22714	2	2	1	3
22724	3	2	1	2
22727	1	1	1	2
22735	1	1	1	2
22741	2	2	1	2
22751	2	2	1	2
22752	3	3	1	2
22755	1	1	1	2
22759	2	2	1	2
22763	2	2	1	3
22764	1	1	1	2
22774	1	1	1	3
22775	3	2	1	2
22777	1	1	1	2
22779	3	1	1	3
22782	1	1	2	1
22783	2	2	1	3
22789	2	2	2	1
22795	1	1	1	3
22802	1	1	1	2
22806	3	3	2	1
22808	1	1	1	2
22815	3	7	1	2
22818	3	2	2	1
22819	3	7	2	1
22822	3	3	1	2
22823	2	2	1	2
22824	2	2	1	2
22828	1	1	1	2
22832	3	2	1	2
22834	1	1	1	2
22835	2	2	1	2
22842	1	1	1	2
22844	1	1	2	1
22853	1	1	2	1
22859	1	1	1	2
22867	1	1	1	2
22868	2	2	2	1
22873	3	7	2	1
22880	2	2	1	3
22883	3	3	2	1
22884	3	3	1	2
22889	3	1	2	1
22891	3	7	2	1
22892	1	1	2	1
22893	2	2	2	1
22894	2	2	2	1
22896	2	2	1	2
22897	3	3	1	2
22910	3	3	1	2
22911	3	3	2	1
22912	1	1	2	1
22917	3	6	1	2
22920	3	4	1	2
22921	3	7	1	2
22923	3	2	1	3
22924	3	7	1	2
22930	1	1	2	1
22931	1	1	1	2
22932	3	7	1	2
22933	3	7	1	2
22934	2	2	1	2
22936	1	1	2	1
22937	2	2	1	2
22941	2	2	1	2
22942	1	1	1	2
22943	2	2	1	2
22944	2	2	1	3
22945	1	1	1	2
22946	1	1	1	3
22949	3	2	1	3
22951	1	1	1	3
22959	3	7	1	2
22960	2	2	2	1
22963	1	1	2	1
22969	1	1	1	2
22972	1	1	2	1
22973	3	3	1	2
22975	2	2	1	2
22977	3	2	2	1
22978	3	3	2	1
22981	1	1	2	1
22983	1	1	2	1
22992	2	2	1	3
22998	3	2	2	1
22999	2	2	2	1
23000	2	2	1	2
23001	2	2	1	2
23006	3	3	1	2
23010	3	3	1	2
23012	1	1	1	2
23018	1	1	1	2
23019	3	2	2	1
23026	1	1	1	3
23029	1	1	2	1
23030	3	4	1	2
23034	2	2	3	1
23038	1	1	2	1
23042	1	1	2	1
23056	2	2	1	3
23062	2	2	1	2
23064	1	1	1	3
23072	3	2	1	2
23083	1	1	1	2
23088	1	1	2	1
23090	1	1	1	2
23093	3	7	1	2
23096	1	1	1	2
23098	2	2	1	2
23099	2	2	2	1
23100	3	7	2	1
23101	1	1	1	2
23103	1	1	2	1
23104	1	1	1	2
23106	3	6	1	2
23109	3	6	1	2
23117	1	1	2	1
23119	1	1	3	1
23120	1	1	1	2
23123	1	1	1	2
23125	1	1	1	2
23129	3	6	1	2
23137	2	2	1	2
23138	3	8	1	2
23139	2	2	2	1
23140	2	2	2	1
23143	2	2	1	2
23146	3	1	1	2
23147	3	3	1	2
23154	3	2	1	2
23157	2	2	1	2
23160	3	3	1	2
23161	1	1	1	2
23162	1	1	1	2
23164	3	1	1	2
23167	2	2	1	2
23169	1	1	1	2
23179	1	1	1	2
23180	3	7	1	2
23181	2	2	1	2
23185	2	2	1	2
23191	3	2	1	2
23199	1	1	1	2
23203	3	2	1	2
23219	2	2	2	1
23220	1	1	1	2
23226	1	1	2	1
23237	2	2	1	2
23238	2	2	2	1
23239	3	4	2	1
23241	3	3	1	2
23244	3	7	1	2
23245	2	2	2	1
23248	3	3	2	1
23253	3	2	1	2
23255	1	1	2	1
23260	3	1	1	2
23262	1	1	2	1
23265	2	2	1	2
23268	3	3	1	3
23274	2	2	2	3
23275	2	2	3	2
23276	1	1	1	2
23277	1	1	1	2
23278	2	2	2	1
23279	2	2	2	1
23280	2	2	1	3
23290	3	2	1	2
23291	3	4	1	2
23297	1	1	1	3
23302	3	3	3	2
23303	3	3	2	3
23304	3	2	3	2
23305	1	1	3	1
23307	3	3	1	3
23313	2	2	1	3
23317	3	7	1	2
23325	3	3	1	2
23326	3	3	3	1
23327	2	2	2	1
23330	3	7	1	2
23333	3	6	1	2
23337	2	2	1	2
23340	2	2	1	2
23345	3	4	1	2
23347	1	1	1	2
23348	1	1	2	1
23349	1	1	1	2
23350	1	1	1	2
23351	1	1	1	2
23353	2	2	1	2
23354	3	3	1	2
23356	2	2	2	1
23357	3	3	1	2
23358	1	1	1	2
23359	2	2	1	2
23368	3	3	2	1
23370	2	2	1	2
23372	3	7	1	2
23374	2	2	2	1
23376	2	2	1	2
23381	3	3	1	3
23385	3	1	1	3
23390	2	2	1	2
23391	2	2	1	2
23395	1	1	1	2
23413	2	2	2	1
23414	3	3	2	1
23424	1	1	1	2
23425	3	6	1	2
23426	2	2	1	2
23427	1	1	1	2
23429	2	2	2	1
23430	2	2	2	1
23431	2	2	1	2
23437	1	1	1	3
23441	2	2	1	2
23442	2	2	1	2
23444	1	1	1	3
23447	1	1	1	2
23448	1	1	2	1
23450	3	3	1	2
23455	3	2	1	3
23461	1	1	2	1
23465	1	1	2	1
23466	3	2	1	2
23472	1	1	1	2
23473	2	2	2	1
23476	3	7	3	1
23478	1	1	3	1
23482	1	1	1	2
23486	2	2	1	2
23488	3	2	1	2
23489	2	2	1	2
