Sweep	g
50557	2450.19
50558	2450.19
50559	2158.8
50560	876.463
50561	3751.05
50562	6186.99
50563	6186.99
50564	6186.99
50565	5665.2
50566	3602.66
50567	2403.27
50568	2394.48
50569	2394.48
50570	3917.73
50571	3917.73
50572	2788.48
50573	1032.83
50574	1032.83
50575	1032.83
50576	1032.83
50577	1281.23
50578	1227.14
50579	1028.78
50580	1028.78
50581	1028.78
50582	1028.78
50583	1045.11
50584	1045.11
50585	1045.11
50586	1045.11
50587	868.252
50588	868.252
50589	597.257
50590	597.257
50591	597.257
50592	1172.78
50593	1172.78
50594	1172.78
50595	1172.78
50596	1172.78
50597	928.596
50598	928.596
50599	928.596
50600	2156.43
50601	960.948
50602	1034.08
50603	743.849
50604	743.849
50605	743.849
50606	743.849
50607	1415.34
50608	1415.34
50609	1415.34
50610	1415.34
50611	1415.34
50612	805.783
50613	805.783
50614	805.783
50615	1915.73
50616	1915.73
50617	1923.26
50618	857.438
50619	857.438
50620	1675
50621	1675
50622	1345.38
50623	1631.45
50624	1631.45
50625	697.633
50626	697.633
50627	697.633
50628	697.633
50629	1372.17
50630	1053.19
50631	1053.19
50632	1053.19
50633	1053.19
50634	1053.19
50635	1053.19
50636	1053.19
50637	1053.19
50638	1053.19
50639	1053.19
50640	1053.19
50641	1053.19
50642	1053.19
50643	1053.19
50644	1053.19
50645	1053.19
50646	1053.19
50647	1053.19
50648	1053.19
50649	1053.19
50650	999.189
50651	501.643
50652	1318.23
50653	697.024
50654	2147.44
50655	2147.44
50656	2147.44
50657	1275.34
50658	1275.34
50659	2279.88
50660	3132.11
50661	4600.14
50662	4600.14
50663	4600.14
50664	4600.14
50665	1466.61
50666	1466.61
50667	1426.32
50668	1426.32
50669	1426.32
50670	1426.32
50671	1426.32
50672	1426.32
50673	1426.32
50674	1426.32
50675	522.204
50676	369.31
50677	1055.07
50678	1055.07
50679	695.528
50680	1013.82
50681	1013.82
50682	1113.98
50683	1113.98
50684	1113.98
50685	1113.98
50686	1609.04
50687	1609.04
50688	974.468
50689	974.468
50690	736.109
50691	736.109
50692	736.109
50693	736.109
50694	736.109
50695	1333.02
50696	825.523
50697	825.523
50698	825.523
50699	2187.09
50700	2193.54
50701	2193.54
50702	693.354
50703	693.354
50704	693.354
50705	2185.13
50706	1510.05
50707	1510.05
50708	1109.8
50709	742.558
50710	984.616
50711	1041.08
50712	1041.08
50713	1109.4
50714	1109.4
50715	1035.14
50716	1035.14
50717	760.281
50718	760.281
50719	1042.58
50720	1257.54
50721	925.778
50722	912.241
50723	912.241
50724	912.241
50725	610.636
50726	2676.03
50727	3034.5
50728	2052.9
50729	2041.25
50730	1688.1
50731	5742.09
50732	3400.83
50733	792.024
50734	792.024
50735	792.024
50736	2277.28
50737	2277.28
50738	3074.77
50739	3074.77
50740	2016.26
50741	740.892
50742	740.892
50743	833.938
50744	833.938
50745	833.938
50746	833.938
50747	1525.76
50748	1525.76
50749	1369.49
50750	1369.49
50751	1369.49
50752	1369.49
50753	1369.49
50754	3899.16
50755	1089.79
50756	1089.79
50757	1089.79
50758	1089.79
50759	1214.65
50760	1214.65
50761	1214.65
50762	2526.62
50763	2526.62
50764	2526.62
50765	2526.62
50766	1006.78
50767	1006.78
50768	2026.49
50769	1389.61
50770	1389.61
50771	1389.61
50772	2399.02
50773	2399.02
50774	1672.23
50775	1672.23
50776	1859.23
50777	1274.11
50778	1274.11
50779	1274.11
50780	1274.11
50781	1274.11
50782	1274.11
50783	1274.11
50784	1274.11
50785	1274.11
50786	876.193
50787	876.193
50788	876.193
50789	559.731
50790	559.731
50791	1607.65
50792	1607.65
50793	1607.65
50794	1607.65
50795	1142.71
50796	1142.71
50797	1142.71
50798	1142.71
50799	926.948
50800	926.948
50801	849.506
50802	1756.94
50803	1756.94
50804	1756.94
50805	1756.94
50806	2198.16
50807	2198.16
50808	3342.68
50809	1291.02
50810	878.496
50811	878.496
50812	878.496
50813	1477.42
50814	1477.42
50815	1358.53
50816	1358.53
50817	1358.53
50818	3523.6
50819	2813.5
50820	2813.5
50821	2486.29
50822	2486.29
50823	2486.29
50824	2486.29
50825	1469.13
50826	1469.13
50827	1822.95
50828	1993.73
50829	1993.73
50830	1173.78
50831	1173.78
50832	1173.78
50833	1173.78
50834	1173.78
50835	1173.78
50836	1535.76
50837	1535.76
50838	1535.76
50839	1535.76
50840	3475.97
50841	3475.97
50842	2075.3
50843	5030.9
50844	9824.46
50845	9824.46
50846	9824.46
50847	9824.46
50848	9824.46
50849	9824.46
50850	9824.46
50851	4581.65
50852	4581.65
50853	1455.27
50854	1455.27
50855	1455.27
50856	1455.27
50857	1455.27
50858	1455.27
50859	1455.27
50860	1794.67
50861	875.055
50862	875.055
50863	875.055
50864	875.055
50865	875.055
50866	1489.63
50867	1489.63
50868	1489.63
50869	1878.19
50870	1878.19
50871	843.833
50872	843.833
50873	843.833
50874	843.833
50875	843.833
50876	843.833
50877	2480.18
50878	1091.57
50879	2505.18
50880	2505.18
50881	2505.18
50882	3219.22
50883	1566.7
50884	1566.7
50885	1566.7
50886	2924.69
50887	2924.69
50888	1555.1
50889	942.356
50890	605.322
50891	605.322
50892	699.442
50893	699.442
50894	3117.28
50895	3117.28
50896	954.553
50897	954.553
50898	1000.76
50899	1000.76
50900	1000.76
50901	1000.76
50902	4350.97
50903	4350.97
50904	4350.97
50905	4548.71
50906	3805.77
50907	3805.77
50908	2573.71
50909	1884.07
50910	1884.07
50911	1884.07
50912	1884.07
50913	1884.07
50914	1292.14
50915	1292.14
50916	1292.14
50917	1515.43
50918	1278.23
50919	1278.23
50920	1666.71
50921	1666.71
50922	735.224
50923	737.989
50924	1769.87
50925	1769.87
50926	1769.87
50927	2909.47
50928	1915.87
50929	1915.87
50930	1915.87
50931	1915.87
50932	1915.87
50933	1388.63
50934	1388.63
50935	1388.63
50936	1388.63
50937	1388.63
50938	1388.63
50939	1535.34
50940	2309.83
50941	2309.83
50942	2309.83
50943	1169.37
50944	1169.37
50945	4595.31
50946	2284.46
50947	2284.46
50948	2284.46
50949	2284.46
50950	2284.46
50951	1004.79
50952	1004.79
50953	1004.79
50954	1004.79
50955	1363.46
50956	1490.94
50957	1490.94
50958	1490.94
50959	1490.94
50960	1490.94
50961	1241.26
50962	1241.26
50963	1241.26
50964	2750.97
50965	2106.55
50966	2106.55
50967	2106.55
50968	2106.55
50969	2106.55
50970	2106.55
50971	2106.55
50972	2106.55
50973	2106.55
50974	2106.55
50975	936.718
50976	936.718
50977	936.718
50978	936.718
50979	936.718
50980	1032.72
50981	1032.72
50982	1032.72
50983	1032.72
50984	1032.72
50985	1032.72
50986	1032.72
50987	1032.72
50988	1032.72
50989	1032.72
50990	2313.69
50991	802.95
50992	983.667
50993	983.667
50994	1767.21
50995	1767.21
50996	1767.21
50997	1767.21
50998	1023.22
50999	1534.65
51000	2676.65
51001	1245.14
51002	1469.71
51003	1469.71
51004	2319.39
51005	1522.9
51006	1159.52
51007	2027.09
51008	1423.32
51009	3138.34
51010	3138.34
51011	3138.34
51012	3138.34
51013	3138.34
51014	3844.09
51015	1287.69
51016	1287.69
51017	1703.26
51018	2094.83
51019	2094.83
51020	2094.83
51021	2094.83
51022	2094.83
51023	2966.15
51024	2966.15
51025	1476.04
51026	1476.04
51027	835.962
51028	835.962
51029	835.962
51030	1186.17
51031	1186.17
51032	1281.27
51033	698.31
51034	1042.36
51035	1726.98
51036	1726.98
51037	1726.98
51038	1726.98
51039	1726.98
51040	1817.64
51041	1817.64
51042	1226.4
51043	1226.4
51044	1545.38
51045	1545.38
51046	1545.38
51047	3974.49
51048	3974.49
51049	846.364
51050	846.364
51051	846.364
51052	1612.52
51053	1449.75
51054	1449.75
51055	2566.85
51056	2566.85
51057	2566.85
51058	2455.18
51059	2455.18
51060	3116.99
51061	3116.99
51062	2627.21
51063	2627.21
51064	1176.24
51065	1443.1
51066	1675.29
51067	2347.3
51068	2347.3
51069	2347.3
51070	5974.67
51071	5974.67
51072	2035.99
51073	806.414
51074	2660.69
51075	3713.13
51076	3713.13
51077	2035.41
51078	1026.75
51079	1026.75
51080	1026.75
51081	1026.75
51082	1468.7
51083	1468.7
51084	1468.7
51085	1496.43
51086	1496.43
51087	1496.43
51088	1718.37
51089	2318.86
51090	2379.05
51091	1803.21
51092	1803.21
51093	1213
51094	1213
51095	8421.23
51096	6004.31
51097	6004.31
51098	6004.31
51099	5275.28
51100	1178.31
51101	1708.41
51102	1708.41
51103	1260.42
51104	1260.42
51105	1260.42
51106	1260.42
51107	1260.42
51108	2252.16
51109	2714.68
51110	6127.5
51111	2026
51112	2026
51113	1019.85
51114	1019.85
51115	1019.85
51116	1019.85
51117	1019.85
51118	1289.73
51119	957.642
51120	1822.97
51121	1857.61
51122	1281.25
51123	1144.49
51124	1144.49
51125	1106.17
51126	1106.17
51127	1106.17
51128	1106.17
51129	1256.66
51130	2331.59
51131	2331.59
51132	1636.83
51133	1636.83
51134	909.115
51135	909.115
51136	909.115
51137	890.702
51138	890.702
51139	890.702
51140	890.702
51141	890.702
51142	890.702
51143	890.702
51144	890.702
51145	890.702
51146	890.702
51147	890.702
51148	890.702
51149	890.702
51150	890.702
51151	1841.19
51152	693.653
51153	693.653
51154	693.653
51155	693.653
51156	693.653
51157	693.653
51158	693.653
51159	693.653
51160	693.653
51161	812.13
51162	812.13
51163	812.13
51164	906.372
51165	1322.79
51166	1322.79
51167	1322.79
51168	1322.79
51169	2018.9
51170	2018.9
51171	2018.9
51172	1367.58
51173	688.269
51174	688.269
51175	1249.95
51176	1249.95
51177	4365.07
51178	3703.41
51179	802.478
51180	802.478
51181	992.947
51182	992.947
51183	3601.94
51184	641.557
51185	641.557
51186	641.557
51187	641.557
51188	641.557
51189	3140.36
51190	1242.92
51191	1242.92
51192	3540.57
51193	2131.58
51194	2916.29
51195	677.768
51196	677.768
51197	677.768
51198	884.551
51199	1036.19
51200	1036.19
51201	1036.19
51202	1365.65
51203	1365.65
51204	1365.65
51205	1365.65
51206	1365.65
51207	1365.65
51208	1365.65
51209	834.692
51210	834.692
51211	834.692
51212	1363.55
51213	2818.41
51214	1684.57
51215	995.318
51216	876.037
51217	876.037
51218	876.037
51219	876.037
51220	1285.76
51221	1285.76
51222	1285.76
51223	1285.76
51224	927.824
51225	599.867
51226	768.394
51227	768.394
51228	768.394
51229	768.394
51230	768.394
51231	768.394
51232	2135.6
51233	2135.6
51234	2135.6
51235	2135.6
51236	2135.6
51237	2136.51
51238	2136.51
51239	1832.15
51240	1832.15
51241	2775.87
51242	2775.87
51243	2775.87
51244	793.48
51245	1745.01
51246	1745.01
51247	1745.01
51248	1745.01
51249	1567.24
51250	1567.24
51251	1567.24
51252	1970
51253	2084.15
51254	2084.15
51255	2084.15
51256	2084.15
51257	2084.15
51258	2084.15
51259	722.216
51260	1585.64
51261	2653.81
51262	1573.9
51263	3515.22
51264	1074.87
51265	1709.4
51266	1185.68
51267	1185.68
51268	2736.37
51269	2736.37
51270	2608.05
51271	2434.28
51272	1746.53
51273	1746.53
51274	1866.68
51275	1866.68
51276	1094.77
51277	1154.44
51278	1154.44
51279	1154.44
51280	1154.44
51281	781.896
51282	1219.94
51283	1219.94
51284	1219.94
51285	1219.94
51286	2144.13
51287	2144.13
51288	2144.13
51289	2144.13
51290	926.855
51291	926.855
51292	1489.01
51293	1743.97
51294	1743.97
51295	1743.97
51296	1743.97
51297	1743.97
51298	1743.97
51299	1743.97
51300	637.006
51301	637.006
51302	637.006
51303	1331.58
51304	3232.33
51305	3232.33
51306	3232.33
51307	1941.9
51308	1941.9
51309	1050.43
51310	1050.43
51311	1050.43
51312	1050.43
51313	1050.43
51314	1048.52
51315	930.636
51316	1279.47
51317	1279.47
51318	1279.47
51319	1427.34
51320	1427.34
51321	952.92
51322	1225.65
51323	1225.65
51324	1332.78
51325	1166.63
51326	1166.63
51327	646.629
51328	676.492
51329	1105.3
51330	1218.58
51331	1028.21
51332	1599.05
51333	1599.05
51334	4072.62
51335	6240.59
51336	6240.59
51337	6240.59
51338	6240.59
51339	7704.83
51340	6605.23
51341	6605.23
51342	6605.23
51343	6605.23
51344	6605.23
51345	7055.18
51346	6093.9
51347	2993.3
51348	923.987
51349	923.987
51350	846.956
51351	1909.98
51352	1909.98
51353	1909.98
51354	1909.98
51355	1146.5
51356	2535.92
51357	2535.92
51358	2535.92
51359	2535.92
51360	1557.02
51361	1557.02
51362	1228.21
51363	1228.21
51364	1228.21
51365	1228.21
51366	1228.21
51367	1228.21
51368	1228.21
51369	1228.21
51370	1144.76
51371	1355.66
51372	1355.66
51373	1506.86
51374	1506.86
51375	2007.75
51376	2007.75
51377	2146.08
51378	2146.08
51379	1529.27
51380	1529.27
51381	1697.37
51382	1726.41
51383	1726.41
51384	1762.23
51385	1762.23
51386	1762.23
51387	1804.87
51388	1804.87
51389	4169.14
51390	819.623
51391	798.953
51392	798.953
51393	798.953
51394	798.953
51395	798.953
51396	2887.5
51397	2887.5
51398	2887.5
51399	1996.67
51400	1996.67
51401	1788.89
51402	739.155
51403	739.155
51404	739.155
51405	739.155
51406	1750.25
51407	1695.28
51408	1695.28
51409	1695.28
51410	958.926
51411	1027.6
51412	1027.6
51413	1027.6
51414	1027.6
51415	1027.6
51416	916.692
51417	940.283
51418	940.283
51419	940.283
51420	1345.98
51421	1391.36
51422	1133.49
51423	1133.49
51424	1133.49
51425	1133.49
51426	1639.26
51427	1639.26
51428	644.774
51429	539.008
51430	539.008
51431	539.008
51432	2135.58
51433	2135.58
51434	2135.58
51435	2135.58
51436	482.177
51437	1375.75
51438	1375.75
51439	1375.75
51440	985.006
51441	985.006
51442	1170.66
51443	1170.66
51444	1170.66
51445	1170.66
51446	1170.66
51447	1170.66
51448	1296.27
51449	1641.85
51450	1641.85
51451	1641.85
51452	1169.42
51453	2454.17
51454	2454.17
51455	1333.85
51456	1333.85
51457	1333.85
51458	1333.85
51459	1333.85
51460	1333.85
51461	1333.85
51462	1333.85
51463	1958.61
51464	1724.73
51465	2339.25
51466	2339.25
51467	2339.25
51468	2339.25
51469	2339.25
51470	2339.25
51471	2339.25
51472	2339.25
51473	1080.92
51474	1080.92
51475	1080.92
51476	1080.92
51477	1080.92
51478	949.57
51479	1088.75
51480	1088.75
51481	1088.75
51482	1088.75
51483	4872.04
51484	803.648
51485	1381.03
51486	1067.02
51487	1067.02
51488	1206.95
51489	1236.13
51490	1236.13
51491	1236.13
51492	1236.13
51493	1236.13
51494	1646.11
51495	1002.46
51496	1002.46
51497	1002.46
51498	1002.46
51499	1002.46
51500	1002.46
51501	1002.46
51502	1148.34
51503	1425.24
51504	1425.24
51505	1425.24
51506	1425.24
51507	1425.24
51508	1071.73
51509	1071.73
51510	1569.86
51511	1569.86
51512	1569.86
51513	1569.86
51514	1569.86
51515	1569.86
51516	1569.86
51517	1569.86
51518	1139.08
51519	1139.08
51520	2023.3
51521	1612.37
51522	1612.37
51523	779.068
51524	588.098
51525	588.098
51526	588.098
51527	588.098
51528	588.098
51529	588.098
51530	588.098
51531	1594.83
51532	1594.83
51533	1594.83
51534	1594.83
51535	1594.83
51536	1594.83
51537	1594.83
51538	2624.04
51539	3262.31
51540	4603.02
51541	4603.02
51542	4603.02
51543	646.452
51544	646.452
51545	3582.92
51546	3582.92
51547	3582.92
51548	3582.92
51549	3649.82
51550	916.044
51551	1015.24
51552	1015.24
51553	1015.24
51554	1015.24
51555	1015.24
51556	946.815
51557	2665.98
51558	693.401
51559	693.401
51560	693.401
51561	693.401
51562	693.401
51563	693.401
51564	1038.26
51565	2637.17
51566	2637.17
51567	7102.02
51568	7102.02
51569	7102.02
51570	7102.02
51571	1820.18
51572	1820.18
51573	5346.34
51574	5346.34
51575	5346.34
51576	5139.31
51577	5139.31
51578	2374.66
51579	3926.09
51580	3926.09
51581	914.126
51582	914.126
51583	394.123
51584	1710.88
51585	1155.9
51586	1155.9
51587	873.51
51588	3469.97
51589	3469.97
51590	3469.97
51591	2881.09
51592	2207.43
51593	2283.21
51594	2283.21
51595	6963.87
51596	6963.87
51597	6963.87
51598	6963.87
51599	3891.5
51600	3891.5
51601	3891.5
51602	2358.14
51603	822.814
51604	822.814
51605	869.115
51606	857.933
51607	1221.59
51608	1049.32
51609	1049.32
51610	1049.32
51611	1325.67
51612	1325.67
51613	673.473
51614	1138.71
51615	1138.71
51616	1034.18
51617	1034.18
51618	772.926
51619	772.926
51620	772.926
51621	772.926
51622	3926.49
51623	3926.49
51624	3926.49
51625	3926.49
51626	3717.41
51627	1653
51628	3000.36
51629	1285.48
51630	1804.55
51631	1804.55
51632	1804.55
51633	1804.55
51634	1804.55
51635	1161.86
51636	1161.86
51637	1161.86
51638	1161.86
51639	2057.73
51640	2402.8
51641	2402.8
51642	3577.68
51643	1548.38
51644	1548.38
51645	1548.38
51646	726.774
51647	726.774
51648	583.394
51649	1263.48
51650	1263.48
51651	823.105
51652	823.105
51653	823.105
51654	823.105
51655	823.105
51656	3113.34
51657	3113.34
51658	2052.39
51659	3120.64
51660	2610.75
51661	4948.56
51662	4948.56
51663	2105.35
51664	2236.29
51665	3037.02
51666	3037.02
51667	1465.66
51668	1465.66
51669	911.747
51670	684.012
51671	684.012
51672	925.591
51673	925.591
51674	925.591
51675	925.591
51676	2260.9
51677	1548.44
51678	1173.89
51679	1173.89
51680	1173.89
51681	1173.89
51682	1173.89
51683	870.146
51684	1877.33
51685	1877.33
51686	1877.33
51687	5333.02
51688	5333.02
51689	1240.59
51690	1823.86
51691	1823.86
51692	1823.86
51693	1670.75
51694	1670.75
51695	7286.98
51696	6865.7
51697	1413.46
51698	1973.13
51699	1973.13
51700	1973.13
51701	1406.8
51702	1406.8
51703	1406.8
51704	1406.8
51705	1406.8
51706	1406.8
51707	986.136
51708	2469.9
51709	2469.9
51710	2469.9
51711	2469.9
51712	2469.9
51713	2365.31
51714	2365.31
51715	1021.72
51716	1315.8
51717	1315.8
51718	1315.8
51719	1315.8
51720	1315.8
51721	1315.8
51722	919.968
51723	919.968
51724	2482.13
51725	1741.78
51726	1741.78
51727	4386.67
51728	624.65
51729	1116.49
51730	1625.13
51731	485.836
51732	2947.28
51733	2947.28
51734	2947.28
51735	2947.28
51736	2947.28
51737	1788.45
51738	1788.45
51739	886.402
51740	886.402
51741	886.402
51742	886.402
51743	886.402
51744	886.402
51745	886.402
51746	886.402
51747	1307.85
51748	1307.85
51749	1441.9
51750	1441.9
51751	1441.9
51752	1398.13
51753	1398.13
51754	904.234
51755	2822.76
51756	2851.13
51757	1294.31
51758	1294.31
51759	1294.31
51760	1294.31
51761	1353.97
51762	1353.97
51763	777.229
51764	578.193
51765	1295.28
51766	1295.28
51767	1295.28
51768	1295.73
51769	626.313
51770	626.313
51771	626.313
51772	626.313
51773	626.313
51774	2177.21
51775	1876.37
51776	1876.37
51777	1876.37
51778	1876.37
51779	1876.37
51780	3430.61
51781	3430.61
51782	3430.61
51783	3430.61
51784	3430.61
51785	3430.61
51786	3430.61
51787	3430.61
51788	925.635
51789	966.876
51790	966.876
51791	966.876
51792	1613.54
51793	1613.54
51794	1613.54
51795	1613.54
51796	1167.6
51797	1085.61
51798	1659.14
51799	1659.14
51800	1659.14
51801	2247.19
51802	1299.55
51803	1299.55
51804	1299.55
51805	1299.55
51806	1973.54
51807	1714.39
51808	1714.39
51809	1714.39
51810	1714.39
51811	1714.39
51812	1714.39
51813	2206.45
51814	2198.3
51815	2198.3
51816	1559.01
51817	1498.31
51818	1180.79
51819	953.146
51820	4553.14
51821	1449.24
51822	1042.92
51823	1811.39
51824	1074.77
51825	934.673
51826	934.673
51827	934.673
51828	1540.52
51829	928.423
51830	1011.84
51831	1011.84
51832	1011.84
51833	2144.51
51834	1838.61
51835	1271.67
51836	1271.67
51837	1271.67
51838	1271.67
51839	1271.67
51840	1160.94
51841	1160.94
51842	1160.94
51843	1160.94
51844	3245.35
51845	651.276
51846	1092.48
51847	1486.82
51848	978.134
51849	978.134
51850	978.134
51851	978.134
51852	978.134
51853	978.134
51854	1632.93
51855	1760.11
51856	2419.18
51857	2419.18
51858	2419.18
51859	2419.18
51860	1979.96
51861	1979.96
51862	1979.96
51863	1979.96
51864	1979.96
51865	3192.14
51866	3192.14
51867	3192.14
51868	3192.14
51869	3136.61
51870	3136.61
51871	3136.61
51872	3136.61
51873	1922.21
51874	1509.62
51875	1912.84
51876	1558.32
51877	2133.66
51878	1576.93
51879	1576.93
51880	1585.84
51881	1585.84
51882	1392.54
51883	1392.54
51884	2336.65
51885	2607.68
51886	1827.7
51887	1235.75
51888	1235.75
51889	1235.75
51890	1235.75
51891	2041.38
51892	2372.06
51893	2372.06
51894	2372.06
51895	1965.7
51896	1965.7
51897	1965.7
51898	1177.33
51899	1177.33
51900	1245.75
51901	810.232
51902	1035.49
51903	1077.37
51904	1077.37
51905	1082.63
51906	859.514
51907	1179.3
51908	1179.3
51909	1179.3
51910	1463.37
51911	569.626
51912	569.626
51913	569.626
51914	1691.53
51915	1380.88
51916	2814.42
51917	2814.42
51918	1274.69
51919	1274.69
51920	1274.69
51921	1274.69
51922	2423.94
51923	2423.94
51924	2423.94
51925	2554.46
51926	2554.46
51927	755.78
51928	721.242
51929	1244.65
51930	1244.65
51931	1244.65
51932	1244.65
51933	2080.24
51934	1590.85
51935	1590.85
51936	1590.85
51937	1590.85
51938	2055
51939	1554.37
51940	1664.6
51941	1664.6
51942	1664.6
51943	1664.6
51944	1664.6
51945	1664.6
51946	992.956
51947	735.231
51948	2098.95
51949	2098.95
51950	2098.95
51951	714.117
51952	714.117
51953	859.465
51954	859.465
51955	859.465
51956	937.611
51957	937.611
51958	3687.46
51959	3282.05
51960	1908.7
51961	1908.7
51962	1908.7
51963	1019.91
51964	1019.91
51965	1019.91
51966	1019.91
51967	1019.91
51968	769.349
51969	1376.08
51970	1376.08
51971	686.014
51972	686.014
51973	686.014
51974	686.014
51975	1846.54
51976	1846.54
51977	1846.54
51978	686.283
51979	943.075
51980	1384.9
51981	1384.9
51982	998.57
51983	998.57
51984	998.57
51985	998.57
51986	998.57
51987	998.57
51988	2718.21
51989	2718.21
51990	2718.21
51991	2718.21
51992	2718.21
51993	1804.84
51994	1334.27
51995	1334.27
51996	1334.27
51997	1334.27
51998	1334.27
51999	1334.27
52000	1334.27
52001	1334.27
52002	1653.92
52003	776.964
52004	776.964
52005	2973.9
52006	2030.95
52007	2030.95
52008	3319.35
52009	3319.35
52010	2199.31
52011	2101.85
52012	2101.85
52013	2101.85
52014	2052.88
52015	2052.88
52016	2052.88
52017	2052.88
52018	2155.67
52019	791.146
52020	2869.01
52021	2869.01
52022	2869.01
52023	2869.01
52024	3156.67
52025	3156.67
52026	1037.2
52027	1037.2
52028	2408.06
52029	2408.06
52030	2408.06
52031	2408.06
52032	2408.06
52033	2408.06
52034	2408.06
52035	2408.06
52036	2408.06
52037	3844.19
52038	3844.19
52039	3844.19
52040	3590.89
52041	3500.65
52042	1614.56
52043	503.199
52044	4213.31
52045	4213.31
52046	4686.28
52047	4686.28
52048	7463.37
52049	4585.57
52050	10054.6
52051	10054.6
52052	4893.67
52053	4893.67
52054	4893.67
52055	1484.14
52056	1484.14
52057	1884.44
52058	1884.44
52059	855.775
52060	855.775
52061	855.775
52062	1724.65
52063	1390.15
52064	3558.95
52065	2598.27
52066	2598.27
52067	2598.27
52068	2598.27
52069	2598.27
52070	1915.14
52071	1159.23
52072	1800.69
52073	1800.69
52074	1800.69
52075	1873.67
52076	1421.24
52077	1421.24
52078	1421.24
52079	819.078
52080	819.078
52081	1198.87
52082	1134.51
52083	1801.12
52084	1322.57
52085	661.645
52086	661.645
52087	723.544
52088	1082.28
52089	1082.28
52090	1183.08
52091	1183.08
52092	1183.08
52093	1183.08
52094	1040.64
52095	1040.64
52096	1040.64
52097	1040.64
52098	1040.64
52099	999.82
52100	972.892
52101	972.892
52102	972.892
52103	972.892
52104	1074.69
52105	1423.19
52106	1423.19
52107	1423.19
52108	2435.9
52109	4295.51
52110	4295.51
52111	2204.47
52112	2204.47
52113	1076.7
52114	1076.7
52115	1076.7
52116	1076.7
52117	2204.68
52118	913.238
52119	4057.85
52120	4241.58
52121	1811.14
52122	1811.14
52123	904.57
52124	904.57
52125	2490.85
52126	2480.66
52127	2480.66
52128	2480.66
52129	3168.58
52130	967.87
52131	967.87
52132	1744.66
52133	1138.26
52134	1138.26
52135	1138.26
52136	1138.26
52137	1138.26
52138	1138.26
52139	883.126
52140	1060.66
52141	1190.98
52142	1190.98
52143	1190.98
52144	2499.63
52145	1744.64
52146	1744.64
52147	1388.29
52148	2264.25
52149	2264.25
52150	2264.25
52151	2264.25
52152	2264.25
52153	2493.35
52154	1748.63
52155	1887.64
52156	1416.76
52157	1416.76
52158	1416.76
52159	1416.76
52160	1416.76
52161	1119.93
52162	1119.93
52163	2386.04
52164	1984.12
52165	1126.78
52166	1899.6
52167	1899.6
52168	1040.91
52169	1040.91
52170	1040.91
52171	1226.98
52172	1833.64
52173	1833.64
52174	1833.64
52175	1377.84
52176	1763.51
52177	2741.47
52178	2223.57
52179	2223.57
52180	2223.57
52181	2388.69
52182	2388.69
52183	1159.11
52184	1159.11
52185	1159.11
52186	1895.89
52187	1895.89
52188	4051.4
52189	4051.4
52190	2894.27
52191	2894.27
52192	699.312
52193	1973.4
52194	1973.4
52195	4600.44
52196	1876.76
52197	1876.76
52198	1876.76
52199	1985.21
52200	2860.33
52201	2860.33
52202	1138.27
52203	923.861
52204	3790.5
52205	3790.5
52206	3790.5
52207	9421.99
52208	2408.21
52209	2408.21
52210	2408.21
52211	2009.84
52212	2009.84
52213	2556.65
52214	5239.36
52215	5895.16
52216	5895.16
52217	5895.16
52218	3288.21
52219	3288.21
52220	3070.68
52221	3070.68
52222	4498.71
52223	4498.71
52224	2976.57
52225	2976.57
52226	2976.57
52227	2976.57
52228	2976.57
52229	2282
52230	2282
52231	1210.12
52232	811.833
52233	1124.54
52234	1124.54
52235	1124.54
52236	1124.54
52237	1124.54
52238	1124.54
52239	1189.84
52240	1189.84
52241	1366.81
52242	1366.81
52243	1366.81
52244	1366.81
52245	1366.81
52246	1477.72
52247	1477.72
52248	621.385
52249	621.385
52250	1251.16
52251	1251.16
52252	1251.16
52253	1251.16
52254	1251.16
52255	1251.16
52256	1251.16
52257	1251.16
52258	896.756
52259	896.756
52260	896.756
52261	896.756
52262	896.756
52263	896.756
52264	1551.24
52265	1551.24
52266	1551.24
52267	1551.24
52268	1368.32
52269	843.116
52270	2152.41
52271	2152.41
52272	2965.52
52273	1718.97
52274	1718.97
52275	1718.97
52276	1718.97
52277	1718.97
52278	2235.93
52279	2235.93
52280	2235.93
52281	2235.93
52282	2235.93
52283	1417.34
52284	1417.34
52285	1410.35
52286	1410.35
52287	1410.35
52288	776.216
52289	776.216
52290	776.216
52291	1238.89
52292	1700.38
52293	2892.21
52294	2128.22
52295	2473.86
52296	691.709
52297	691.709
52298	3023.24
52299	2427.49
52300	4056.08
52301	4056.08
52302	3178.41
52303	1073.88
52304	1693.17
52305	1693.17
52306	1693.17
52307	1693.17
52308	1693.17
52309	1693.17
52310	1693.17
52311	1693.17
52312	1029.11
52313	2226.74
52314	2226.74
52315	840.525
52316	840.525
52317	8063.16
52318	4356.28
52319	887.481
52320	2593.75
52321	2593.75
52322	6396.36
52323	6396.36
52324	3117.38
52325	3117.38
52326	4299.59
52327	3794.01
52328	3794.01
52329	1095.83
52330	1095.83
52331	1095.83
52332	1095.83
52333	1095.83
52334	2662.67
52335	1086.72
52336	1086.72
52337	1086.72
52338	1915.62
52339	1915.62
52340	1915.62
52341	1915.62
52342	738.47
52343	738.47
52344	738.47
52345	1811.74
52346	2202.08
52347	2202.08
52348	1731.22
52349	2643.07
52350	2643.07
52351	2643.07
52352	2643.07
52353	2643.07
