Sweep	Move_type	nBreakpoints	Chain_l	Chain_r
3597	2	2	2	1
3598	3	5	2	1
3599	3	1	1	2
3602	1	1	1	2
3603	2	2	2	1
3605	2	2	3	1
3607	3	2	1	3
3613	1	1	2	1
3617	2	2	2	1
3619	3	4	3	1
3620	2	2	1	2
3624	2	2	3	1
3630	1	1	1	2
3631	3	5	2	1
3632	2	2	2	1
3633	2	2	1	2
3634	1	1	2	1
3635	3	5	2	1
3637	3	3	1	2
3648	2	2	1	2
3649	2	2	1	2
3653	2	2	1	2
3657	1	1	2	1
3658	2	2	1	2
3660	1	1	1	2
3663	2	2	1	2
3667	3	2	1	2
3672	3	3	1	2
3675	2	2	1	2
3679	1	1	2	1
3682	1	1	1	2
3683	3	2	1	2
3684	3	2	1	2
3689	2	2	1	2
3693	2	2	1	2
3694	2	2	1	2
3695	2	2	1	2
3698	3	3	1	2
3699	2	2	1	2
3702	2	2	2	1
3704	1	1	1	2
3705	3	5	2	1
3707	1	1	2	1
3709	2	2	1	2
3711	2	2	1	2
3714	3	3	1	2
3715	3	4	1	2
3717	1	1	1	3
3718	2	2	3	1
3719	1	1	1	2
3720	2	2	1	2
3721	3	2	1	2
3724	2	2	1	2
3726	2	2	2	1
3732	2	2	1	2
3736	3	3	1	2
3743	2	2	1	3
3744	2	2	1	2
3750	3	3	1	3
3752	1	1	3	1
3757	3	3	1	2
3758	2	2	1	2
3759	2	2	1	2
3763	1	1	1	3
3767	3	1	1	3
3770	2	2	2	1
3771	1	1	2	1
3772	1	1	1	2
3777	3	3	1	3
3779	2	2	1	2
3782	1	1	1	2
3786	1	1	1	2
3790	3	5	2	1
3793	1	1	2	1
3794	2	2	2	1
3804	3	3	1	2
3806	2	2	1	2
3812	3	2	1	2
3821	2	2	1	2
3822	3	2	1	2
3828	2	2	2	1
3830	1	1	1	3
3832	2	2	1	3
3835	3	1	1	2
3837	3	3	1	2
3838	3	5	2	1
3839	1	1	1	2
3845	1	1	2	1
3851	3	5	1	2
3853	1	1	1	2
3855	3	2	1	3
3862	3	4	2	3
3866	1	1	1	2
3867	3	5	2	1
3870	1	1	2	1
3872	2	2	2	1
3875	3	2	1	2
3880	2	2	1	2
3881	2	2	1	2
3882	1	1	1	2
3883	3	2	2	1
3885	3	2	2	1
3886	1	1	2	1
3888	1	1	2	1
3889	2	2	2	1
3893	2	2	2	3
3901	3	5	2	1
3903	2	2	1	2
3912	1	1	1	2
3913	3	2	1	2
3918	1	1	1	2
3928	2	2	1	2
3935	1	1	1	3
3936	3	2	2	1
3944	2	2	2	1
3945	2	2	1	2
3950	3	5	2	3
3952	2	2	1	2
3953	2	2	3	1
3957	3	3	2	1
3965	1	1	2	1
3970	1	1	2	1
3971	2	2	1	2
3972	2	2	1	2
3973	2	2	2	1
3975	3	5	1	2
3979	3	3	1	2
3983	2	2	1	2
3984	2	2	2	1
3985	2	2	1	2
3988	3	2	1	2
3989	1	1	2	1
3997	3	1	1	2
4001	1	1	1	2
4003	3	3	1	2
4005	1	1	1	2
4008	1	1	1	3
4015	2	2	1	3
4016	3	3	1	2
4017	2	2	1	2
4018	1	1	1	2
4024	1	1	1	2
4026	1	1	2	1
4027	3	2	2	1
4029	1	1	1	2
4041	3	3	1	2
4043	1	1	1	2
4045	3	3	2	1
4047	2	2	1	3
4055	3	2	1	2
4058	3	2	1	2
4064	2	2	1	2
4072	3	2	1	2
4078	3	2	1	2
4082	2	2	2	1
4084	2	2	2	1
4085	3	3	1	2
4086	2	2	2	1
4090	1	1	2	1
4098	2	2	1	3
4103	2	2	1	3
4104	1	1	3	1
4105	3	2	3	1
4106	1	1	1	3
4107	2	2	1	3
4108	3	2	1	2
4109	2	2	1	2
4113	3	2	2	1
4116	3	2	2	1
4119	1	1	3	1
4121	2	2	1	2
4126	3	3	1	3
4129	3	5	3	1
4136	1	1	1	2
4149	2	2	3	1
4151	3	3	1	2
4155	2	2	3	1
4158	3	3	1	2
4164	3	3	1	2
4166	1	1	1	2
4181	3	4	2	1
4182	1	1	1	2
4194	3	2	1	2
4196	1	1	1	3
4203	1	1	1	2
4210	2	2	2	1
4214	1	1	2	1
4215	1	1	1	2
4220	3	5	1	2
4221	1	1	1	2
4226	2	2	3	1
4228	3	5	1	2
4252	3	5	1	2
4253	2	2	2	1
4254	3	1	2	1
4259	3	4	1	2
4262	3	5	1	2
4270	3	3	1	3
4273	1	1	1	2
4274	3	2	1	2
4278	2	2	2	1
4279	3	2	1	2
4281	3	5	1	2
4293	3	2	1	2
4294	1	1	1	2
4295	2	2	1	2
4298	1	1	1	2
4299	2	2	2	1
4300	1	1	3	1
4301	3	4	1	2
4302	1	1	1	2
4303	3	2	1	3
4304	3	5	2	1
4307	3	2	1	2
4309	1	1	2	1
4312	3	1	3	1
4313	3	1	3	2
4315	2	2	1	2
4318	2	2	1	2
4319	2	2	1	2
4320	2	2	1	2
4321	3	2	1	2
4323	1	1	2	1
4326	1	1	2	1
4328	3	3	1	2
4336	1	1	1	2
4337	3	3	1	2
4343	2	2	1	2
4344	3	2	1	2
4350	3	3	1	2
4357	2	2	2	1
4360	1	1	1	2
4361	1	1	1	2
4362	2	2	1	3
4363	2	2	1	2
4367	3	5	1	2
4368	1	1	1	2
4369	1	1	1	3
4373	1	1	3	1
4375	3	2	1	3
4376	3	5	1	2
4382	2	2	2	1
4383	2	2	1	2
4384	2	2	2	1
4389	2	2	1	3
4390	1	1	1	2
4391	2	2	1	2
4393	2	2	2	1
4394	1	1	2	1
4399	3	5	1	2
4402	2	2	2	1
4403	3	1	1	2
4407	3	2	1	2
4411	2	2	1	3
4415	2	2	1	2
4418	1	1	2	1
4419	2	2	2	1
4422	3	5	1	2
4423	3	3	1	2
4424	2	2	1	2
4425	3	2	1	2
4427	1	1	1	2
4431	1	1	1	2
4433	2	2	1	2
4435	1	1	1	2
4436	2	2	1	2
4443	1	1	1	2
4445	1	1	1	2
4448	2	2	1	2
4450	1	1	1	3
4451	2	2	1	3
4452	3	3	1	2
4456	2	2	1	2
4457	2	2	1	2
4462	1	1	1	2
4465	2	2	1	2
4467	2	2	1	2
4470	3	2	2	1
4471	2	2	2	1
4473	2	2	1	2
4484	3	2	1	3
4487	3	2	1	2
4495	3	3	1	2
4496	3	3	1	2
4502	3	2	2	1
4503	3	2	1	2
4504	1	1	2	1
4506	3	1	1	2
4507	2	2	1	2
4514	3	2	1	2
4520	3	2	1	2
4528	2	2	1	2
4531	2	2	1	2
4532	1	1	2	1
4533	2	2	2	1
4535	2	2	1	2
4540	3	2	1	2
4545	3	3	2	1
4548	2	2	1	2
4554	2	2	2	1
4555	3	2	2	1
4557	1	1	1	2
4560	3	2	1	3
4562	2	2	3	2
4564	2	2	2	1
4566	2	2	1	2
4567	3	1	1	2
4570	2	2	1	2
4578	3	2	1	3
4579	2	2	1	2
4580	3	2	1	3
4582	3	3	1	2
4585	3	2	1	2
4586	1	1	1	2
4588	3	2	2	1
4591	3	5	1	2
4597	1	1	1	2
4598	2	2	1	2
4599	3	1	1	2
4600	2	2	1	2
4605	1	1	1	3
4606	1	1	1	2
4607	1	1	1	3
4608	2	2	3	1
4609	2	2	3	1
4614	3	4	1	2
4620	2	2	1	2
4629	3	5	2	1
4632	2	2	1	2
4635	1	1	1	2
4636	3	5	2	1
4637	1	1	2	1
4640	3	2	2	1
4644	3	3	1	2
4645	2	2	1	2
4649	2	2	1	2
4650	2	2	1	2
4654	1	1	2	1
4659	3	2	1	2
4662	2	2	1	2
4663	2	2	1	2
4672	3	4	1	2
4674	3	3	1	2
4680	2	2	1	2
4682	2	2	1	2
4683	1	1	1	2
4685	2	2	1	2
4691	3	4	2	1
4695	3	2	1	2
4696	2	2	1	2
4702	1	1	2	1
4707	3	5	2	1
4708	3	3	2	1
4710	1	1	1	2
4711	1	1	1	2
4714	1	1	1	2
4717	3	2	1	2
4718	1	1	2	1
4722	3	3	1	3
4728	3	2	1	3
4730	3	3	1	2
4731	2	2	2	1
4738	3	1	1	3
4745	2	2	1	2
4756	1	1	1	2
4757	1	1	2	1
4758	3	1	2	1
4764	1	1	1	2
4767	2	2	1	2
4770	2	2	1	2
4771	1	1	2	1
4772	1	1	2	1
4779	2	2	2	1
4782	3	4	2	1
4783	2	2	1	2
4786	3	5	1	3
4787	2	2	1	2
4791	3	5	1	3
4792	2	2	1	3
4794	1	1	2	1
4797	3	2	1	3
4799	1	1	1	2
4800	3	3	1	2
4803	2	2	1	2
4804	3	2	1	2
4815	3	2	1	2
4817	3	2	2	1
4820	3	4	1	3
4821	3	5	1	3
4823	3	2	1	2
4825	3	5	2	1
4827	1	1	2	1
4832	1	1	2	1
4834	3	3	2	1
4835	1	1	2	1
4837	3	3	1	2
4839	3	2	2	1
4840	2	2	2	1
4843	3	4	2	1
4844	2	2	2	1
4846	1	1	2	1
4847	3	3	2	1
4852	2	2	1	2
4856	2	2	1	2
4861	2	2	2	1
4864	1	1	1	3
4865	3	2	1	2
4867	1	1	1	2
4877	2	2	1	2
4878	2	2	2	1
4879	2	2	1	2
4881	3	2	1	2
4883	1	1	1	2
4886	1	1	1	2
4890	3	3	2	1
4891	1	1	2	1
4896	2	2	2	1
4899	2	2	2	1
4900	1	1	1	2
4901	2	2	2	1
4904	3	3	1	2
4905	3	2	1	2
4906	3	5	1	2
4907	3	2	1	2
4913	2	2	1	2
4914	2	2	1	2
4918	3	5	1	3
4925	1	1	3	1
4930	2	2	2	1
4931	1	1	1	2
4933	1	1	1	2
4934	3	2	1	2
4935	1	1	1	2
4951	2	2	1	2
4952	3	1	1	3
4954	2	2	1	2
4959	1	1	1	2
4960	3	3	2	1
4971	1	1	2	1
4973	1	1	2	1
4992	3	5	2	1
4994	1	1	1	2
4995	2	2	2	1
4996	2	2	1	2
4997	2	2	1	2
5002	3	2	2	1
5010	2	2	2	1
5012	2	2	2	1
5013	2	2	2	1
5015	3	5	1	2
5017	1	1	2	1
5018	3	5	1	2
5020	1	1	1	2
5021	2	2	3	1
5022	2	2	2	1
5026	3	1	1	2
5027	1	1	1	2
5028	2	2	1	2
5029	1	1	1	2
5030	1	1	1	2
5032	2	2	2	1
5035	2	2	1	2
5036	3	3	1	2
5037	2	2	2	1
5038	1	1	1	2
5044	1	1	1	2
5045	1	1	1	2
5046	3	3	1	2
5050	3	3	3	1
5052	2	2	1	3
5054	2	2	1	2
5056	3	2	2	1
5058	1	1	2	1
5065	1	1	2	1
5066	1	1	1	2
5073	1	1	1	2
5076	2	2	1	2
5082	3	2	1	2
5086	3	3	1	3
5087	2	2	1	2
5094	1	1	2	1
5095	2	2	1	2
5098	1	1	1	3
5100	3	2	2	1
5102	1	1	2	1
5103	2	2	2	1
5104	2	2	2	1
5106	2	2	2	1
5108	3	2	2	1
5109	3	2	2	1
5113	3	2	2	1
5114	1	1	2	1
5115	3	3	1	2
5118	3	2	1	2
5122	3	4	1	2
5123	1	1	1	3
5124	2	2	1	2
5127	2	2	1	2
5129	3	3	1	2
5130	2	2	1	2
5132	2	2	1	2
5142	2	2	2	1
5144	3	3	1	2
5146	1	1	1	2
5149	3	3	2	1
5150	2	2	1	2
5151	3	3	1	2
5154	3	2	1	2
5155	2	2	1	2
5161	1	1	2	1
5165	3	5	2	1
5171	1	1	1	2
5176	2	2	1	2
5177	3	3	1	2
5178	2	2	1	2
5187	2	2	2	1
5189	1	1	2	1
5192	3	5	2	1
5193	2	2	2	1
5198	2	2	2	1
5199	2	2	1	2
5200	1	1	1	2
5201	3	2	1	2
5202	1	1	1	2
5203	2	2	1	2
5207	2	2	1	3
5209	1	1	1	3
5210	3	3	1	3
5211	2	2	1	2
5212	3	4	1	3
5214	1	1	1	2
5220	2	2	1	2
5223	2	2	1	3
5229	2	2	1	2
5231	3	3	1	2
5238	3	2	1	2
5240	2	2	2	1
5243	2	2	2	1
5244	1	1	1	3
5246	1	1	1	2
5248	2	2	1	2
5251	1	1	2	1
5254	1	1	2	1
5255	2	2	1	2
5258	2	2	2	1
5259	2	2	1	2
5260	1	1	1	2
5266	3	4	1	2
5267	1	1	1	2
5268	2	2	1	2
5269	1	1	1	2
5270	1	1	1	2
5272	1	1	2	1
5280	3	3	1	2
5282	2	2	2	1
5286	3	2	1	3
5288	3	2	1	2
5294	3	4	2	1
5295	1	1	2	1
5298	3	5	1	2
5306	1	1	1	3
5309	3	2	1	2
5310	3	2	1	3
5312	2	2	3	1
5317	2	2	1	2
5318	2	2	2	1
5320	2	2	2	1
5336	2	2	1	2
5338	1	1	1	2
5341	1	1	1	2
5344	2	2	1	2
5347	3	3	2	1
5354	3	2	1	2
5356	3	1	1	3
5357	3	1	1	3
5359	3	5	1	2
5360	3	2	3	1
5368	2	2	1	2
5369	3	2	1	2
5370	2	2	1	2
5375	2	2	2	1
5376	2	2	2	1
5378	3	3	2	1
5380	2	2	1	2
5381	1	1	1	2
5383	1	1	1	2
5385	3	2	2	1
5386	2	2	2	1
5393	1	1	1	2
5395	1	1	1	2
5396	1	1	2	1
5398	2	2	1	2
5399	3	2	1	2
5402	2	2	1	2
5408	1	1	1	2
5412	2	2	1	2
5427	1	1	1	2
5431	2	2	1	2
5440	3	2	1	2
5445	3	2	1	2
5446	3	1	2	1
5452	2	2	1	2
5453	2	2	1	3
5454	3	3	1	2
5455	2	2	2	1
5456	1	1	2	1
5463	1	1	2	1
5470	3	1	1	2
5475	3	3	1	2
5480	2	2	1	2
5481	3	5	1	2
5485	3	1	1	2
5487	3	2	1	2
5489	1	1	2	1
5501	1	1	1	2
5507	1	1	1	3
5509	1	1	1	3
5510	2	2	1	2
5514	3	2	1	3
5517	3	5	1	2
5520	2	2	1	2
5525	2	2	1	2
5528	2	2	1	3
5533	3	2	1	2
5542	2	2	1	2
5550	3	1	1	2
5551	2	2	2	1
5557	1	1	1	2
5561	1	1	1	2
5562	2	2	1	2
5563	1	1	1	2
5572	2	2	1	2
5574	2	2	1	2
5575	3	4	2	1
5576	3	5	1	2
5580	1	1	2	1
5581	3	3	2	1
5582	3	2	2	1
5586	2	2	1	2
5588	2	2	1	3
5590	2	2	1	2
5591	3	5	1	2
5592	2	2	1	2
5594	3	2	1	2
5598	3	2	1	2
5601	1	1	2	1
5606	2	2	1	2
5609	2	2	1	2
5612	1	1	2	1
5613	1	1	2	1
5615	3	4	1	2
5617	2	2	1	2
5620	3	2	2	1
5623	3	1	1	2
5624	2	2	1	2
5631	3	5	2	1
5632	3	3	1	2
5633	2	2	2	1
5635	3	2	2	1
5636	3	2	1	2
5637	3	4	1	2
5640	1	1	2	1
5641	2	2	1	2
5644	1	1	1	2
5650	3	5	3	1
5652	2	2	1	2
5654	2	2	1	2
5661	3	3	1	2
5662	1	1	1	2
5665	2	2	2	1
5666	1	1	2	1
5668	3	3	1	2
5670	3	5	2	1
5671	3	5	1	2
5672	2	2	1	2
5673	3	2	2	1
5674	1	1	2	1
5680	3	5	1	2
5682	3	2	2	1
5685	3	5	1	3
5690	3	3	1	2
5692	2	2	1	2
5696	1	1	2	1
5707	3	2	1	2
5717	3	2	1	3
5722	1	1	2	1
5723	2	2	1	2
5728	3	3	1	2
5730	1	1	1	2
5733	3	3	2	1
5737	2	2	1	2
5739	1	1	1	2
5740	1	1	1	2
5744	1	1	1	2
5745	3	3	1	2
5748	2	2	1	2
5751	3	2	1	2
5752	1	1	1	2
5753	1	1	1	2
5756	2	2	1	2
5757	3	2	1	2
5765	2	2	1	2
5767	3	5	1	2
5768	1	1	1	2
5774	2	2	2	1
5776	1	1	1	2
5777	3	1	1	2
5780	1	1	3	1
5781	2	2	3	1
5782	2	2	3	1
5784	1	1	1	2
5787	2	2	1	2
5794	3	2	1	2
5797	2	2	2	1
5801	3	5	1	2
5805	3	2	1	2
5806	3	5	2	1
5809	3	3	1	2
5811	3	2	1	2
5816	3	1	1	2
5817	1	1	1	2
5821	3	2	1	2
5824	2	2	1	2
5826	2	2	1	2
5829	1	1	1	2
5833	3	5	1	2
5836	2	2	1	2
5840	1	1	1	2
5844	2	2	1	2
5846	3	4	1	2
5848	3	2	1	2
5853	3	2	1	2
5875	2	2	1	2
5880	1	1	2	1
5881	3	5	1	2
5897	2	2	1	2
5910	2	2	1	2
5912	3	3	1	2
5914	2	2	1	2
5921	3	3	2	1
5922	3	3	2	1
5923	3	2	2	1
5930	3	2	2	1
5935	2	2	1	2
5939	3	2	1	2
5940	3	2	1	2
5942	1	1	1	2
5948	3	2	2	1
5952	1	1	1	2
5955	1	1	2	1
5957	2	2	1	2
5958	3	3	1	3
5959	3	2	1	2
5960	3	2	2	1
5966	3	5	2	1
5972	3	5	1	2
5973	1	1	2	1
5978	1	1	1	2
5981	3	3	1	2
5982	2	2	1	2
5985	1	1	1	2
5986	1	1	1	2
5987	2	2	1	2
5993	2	2	1	2
5995	2	2	1	2
6000	3	2	1	2
6001	3	5	1	2
6009	3	2	1	2
6010	3	4	1	2
6013	2	2	2	1
6015	3	2	1	3
6025	1	1	1	2
6028	3	2	2	1
6029	2	2	1	2
6037	2	2	1	2
6041	3	3	1	2
6043	3	2	1	2
6045	3	2	2	1
6047	2	2	2	1
6051	2	2	1	2
6053	3	5	1	2
6058	1	1	2	1
6060	2	2	1	2
6064	2	2	1	2
6065	2	2	2	1
6066	3	4	1	3
6067	1	1	2	1
6068	1	1	1	2
6071	2	2	1	2
6075	1	1	1	2
6079	3	1	1	2
6083	2	2	2	1
6086	3	5	2	1
6088	3	2	1	2
6089	3	3	1	2
6097	1	1	1	2
6099	1	1	1	2
6100	2	2	1	3
6101	1	1	1	2
6108	2	2	1	3
6109	3	3	1	3
6111	3	3	1	2
6112	2	2	1	2
6115	2	2	1	3
6121	3	2	1	2
6122	1	1	1	2
6125	2	2	2	1
6129	3	3	1	2
6133	1	1	1	2
6140	3	5	1	2
6144	1	1	1	2
6150	2	2	1	3
6151	1	1	2	1
6152	3	5	1	2
6159	3	2	2	1
6162	1	1	1	2
6165	3	3	1	2
6170	3	2	2	1
6171	1	1	1	2
6176	1	1	1	2
6178	1	1	2	1
6179	1	1	2	1
6180	3	4	2	1
6181	3	3	2	1
6182	3	5	1	2
6183	1	1	3	1
6184	3	3	2	1
6185	1	1	1	2
6186	1	1	2	1
6187	1	1	2	1
6188	3	4	1	2
6193	2	2	1	2
6194	1	1	2	1
6196	1	1	1	2
6197	2	2	2	1
6205	2	2	2	1
6206	2	2	2	1
6207	2	2	1	2
6212	3	2	2	1
6213	3	4	2	1
6225	3	2	1	2
6228	2	2	1	2
6231	2	2	1	3
6232	1	1	1	2
6233	1	1	1	2
6237	1	1	2	1
6246	3	2	1	2
6248	3	4	1	2
6252	3	5	2	1
6255	2	2	1	2
6258	1	1	2	1
6259	3	5	1	2
6260	1	1	2	1
6261	1	1	1	2
6263	1	1	1	2
6264	3	5	1	2
6266	2	2	2	1
6267	1	1	2	1
6269	1	1	1	2
6270	3	2	1	2
6271	3	5	2	1
6273	2	2	1	2
6274	2	2	1	2
6275	3	2	2	1
6276	1	1	1	2
6281	3	5	1	3
6282	3	3	1	2
6285	3	2	1	2
6289	3	4	2	1
6293	2	2	1	2
6296	1	1	1	2
6297	1	1	2	1
6298	1	1	1	2
6299	2	2	1	2
6300	1	1	2	1
6301	1	1	2	1
6308	1	1	2	1
6312	3	5	1	2
6314	3	3	1	2
6316	2	2	1	2
6322	2	2	1	2
6327	2	2	2	1
6329	3	5	2	1
6330	1	1	2	1
6332	1	1	2	1
6333	3	2	1	2
6336	1	1	2	1
6339	3	2	1	2
6343	3	5	2	1
6344	2	2	2	1
6345	3	5	2	1
6348	1	1	3	1
6355	2	2	1	2
6356	1	1	1	2
6357	1	1	2	1
6360	1	1	1	2
6361	3	4	1	2
6364	2	2	2	1
6365	3	3	1	2
6368	3	4	1	2
6374	2	2	1	2
6376	2	2	1	2
6380	3	3	1	2
6381	2	2	1	2
6388	2	2	1	2
6390	3	5	1	3
6391	2	2	1	3
6393	3	2	3	1
6395	1	1	2	1
6405	2	2	1	2
6413	2	2	1	2
6415	2	2	1	3
6419	1	1	1	2
6421	2	2	2	1
6422	3	2	1	2
6423	1	1	1	2
6424	3	3	1	2
6425	1	1	1	2
6430	1	1	1	2
6433	3	2	1	3
6436	1	1	2	1
6437	1	1	1	2
6438	3	5	1	2
6439	2	2	2	1
6443	2	2	2	1
6450	2	2	2	1
6451	2	2	1	2
6453	3	1	1	2
6455	1	1	1	2
6457	2	2	2	1
6458	2	2	1	2
6461	2	2	1	2
6463	1	1	2	1
6465	1	1	1	2
6466	2	2	1	2
6468	2	2	1	3
6469	2	2	1	3
6471	3	5	1	2
6473	3	3	2	1
6474	2	2	2	1
6475	2	2	1	2
6479	3	2	1	2
6487	1	1	2	1
6491	2	2	1	2
6498	3	2	2	1
6503	3	3	2	1
6504	1	1	1	2
6505	2	2	1	2
6506	2	2	1	2
6508	2	2	1	2
6512	3	2	2	1
6513	1	1	2	1
6514	2	2	2	1
6515	2	2	1	2
6516	2	2	2	1
6517	1	1	1	2
6518	3	5	2	1
6519	2	2	2	1
6520	1	1	2	1
6521	1	1	2	1
6523	3	3	1	2
6526	3	3	1	2
6531	1	1	1	2
6532	2	2	2	1
6533	2	2	1	2
6536	3	5	2	1
6537	3	3	1	2
6539	1	1	1	2
6542	1	1	1	2
6546	3	3	1	2
6547	1	1	1	2
6549	3	2	1	2
6560	1	1	1	2
6561	1	1	1	2
6562	1	1	1	2
6563	1	1	1	2
6566	2	2	1	2
6569	1	1	2	1
6573	1	1	1	2
6577	1	1	1	3
6578	2	2	2	1
6579	1	1	2	1
6580	2	2	2	1
6587	1	1	1	2
6592	3	2	2	1
6595	2	2	2	1
6601	1	1	1	2
6604	2	2	1	2
6608	3	2	1	2
6609	3	1	2	1
6610	2	2	2	1
6617	3	5	1	2
6623	3	2	2	1
6632	2	2	1	3
6638	2	2	3	1
6639	3	2	1	2
6641	3	2	3	2
6648	1	1	1	2
6657	2	2	1	3
6668	3	3	2	1
6670	1	1	3	2
6671	1	1	1	3
6672	1	1	1	3
6679	2	2	1	2
6681	2	2	2	1
6685	3	1	1	2
6686	2	2	1	2
6687	2	2	1	3
6689	2	2	1	2
6691	3	2	1	3
6692	3	3	1	3
6693	1	1	1	3
6699	1	1	1	3
6702	2	2	1	2
6707	2	2	1	2
6708	1	1	2	1
6714	2	2	2	1
6721	2	2	1	2
6731	2	2	1	2
6741	2	2	1	2
6745	1	1	1	2
6747	3	1	1	2
6750	2	2	1	2
6752	2	2	1	2
6754	3	3	1	2
6758	3	3	1	2
6763	3	3	2	1
6771	2	2	1	2
6783	2	2	1	2
6785	3	2	1	2
6788	3	2	1	2
6794	3	2	2	1
6798	1	1	2	1
6803	3	2	1	2
6804	1	1	1	2
6805	1	1	2	1
6806	1	1	1	2
6807	2	2	2	1
6810	2	2	1	3
6812	3	3	1	2
6813	2	2	1	2
6815	2	2	2	1
6821	2	2	2	3
6822	3	2	3	2
6824	1	1	2	1
6825	3	5	2	1
6826	1	1	1	2
6828	3	2	1	2
6837	3	2	1	2
6851	3	1	2	1
6853	2	2	1	2
6854	3	2	2	1
6859	3	1	1	2
6865	2	2	1	2
6867	3	2	1	3
6869	1	1	1	2
6870	3	2	1	2
6871	3	4	2	1
6881	3	1	2	1
6889	2	2	2	1
6890	3	3	2	1
6895	2	2	2	1
6896	3	2	1	2
6899	3	4	1	3
6904	3	2	1	2
6906	3	2	2	1
6909	3	3	2	1
6910	1	1	1	2
6912	1	1	2	1
6916	3	5	1	2
6918	2	2	1	2
6920	3	2	1	2
6921	3	5	2	1
6926	3	4	2	1
6929	3	1	2	1
6930	1	1	1	2
6931	1	1	2	1
6933	1	1	1	2
6934	2	2	2	1
6935	2	2	1	2
6939	1	1	2	1
6940	2	2	1	2
6941	3	2	1	2
6943	1	1	2	1
6949	2	2	1	3
6950	1	1	1	2
6952	2	2	2	1
6958	2	2	1	2
6964	3	2	1	2
6966	3	5	1	2
6967	1	1	1	2
6968	2	2	2	1
6980	1	1	1	2
6981	1	1	2	1
6982	2	2	1	2
6991	3	4	1	3
6994	3	5	1	2
6996	1	1	1	2
6997	2	2	1	3
6999	2	2	1	3
7000	1	1	1	2
7001	1	1	2	1
7006	3	2	1	2
7009	3	1	1	3
7013	2	2	2	1
7015	3	2	1	2
7016	2	2	1	2
7018	2	2	1	2
7024	1	1	2	1
7026	1	1	2	1
7027	1	1	2	1
7029	3	5	1	3
7031	3	3	1	3
7033	3	1	1	3
7038	1	1	1	2
7039	2	2	1	2
7040	1	1	2	1
7041	2	2	1	3
7042	3	5	2	1
7046	1	1	1	2
7048	2	2	2	1
7049	3	3	3	1
7052	2	2	2	1
7053	1	1	1	2
7057	3	1	1	2
7058	1	1	1	2
7062	2	2	1	2
7063	1	1	1	2
7064	3	3	2	1
7070	3	5	1	2
7073	2	2	2	1
7079	1	1	1	3
7086	1	1	1	2
7094	2	2	3	1
7098	3	1	3	1
7099	3	2	2	1
7100	1	1	1	2
7101	3	5	1	2
7102	2	2	1	2
7103	2	2	1	2
7105	1	1	2	1
7106	3	2	2	1
7108	1	1	1	2
7119	3	2	1	2
7122	3	3	1	3
7123	3	2	1	2
7124	3	5	1	2
7126	2	2	1	2
7130	1	1	1	2
7143	1	1	2	1
7144	2	2	1	2
7147	3	3	3	1
7154	2	2	1	2
7156	1	1	1	2
7157	3	1	2	1
7160	2	2	1	3
7162	3	3	1	2
7163	3	2	1	2
7168	2	2	2	1
7170	3	5	2	1
7173	3	2	1	2
7177	2	2	1	2
7184	1	1	1	2
7189	1	1	1	2
7192	1	1	2	1
7203	1	1	2	1
7209	1	1	2	1
7213	3	1	1	2
7217	3	5	1	2
7220	3	3	2	1
7221	2	2	1	2
7223	3	3	1	2
7225	1	1	2	1
7228	1	1	3	1
7233	3	1	1	2
7235	3	3	1	2
7237	3	2	1	3
7238	1	1	3	1
7241	3	3	1	2
7243	1	1	3	1
7244	3	1	1	2
7247	2	2	1	2
7249	3	3	1	2
7253	2	2	1	2
7254	1	1	1	2
7258	2	2	2	1
7263	3	2	1	2
7265	2	2	1	2
7267	3	2	1	3
7272	1	1	2	1
7274	2	2	2	1
7276	1	1	1	2
7278	1	1	2	1
7281	1	1	1	2
7294	2	2	1	2
7296	2	2	1	2
7297	2	2	2	1
7300	3	5	1	2
7303	2	2	2	1
7304	1	1	2	1
7305	3	5	1	2
7306	2	2	1	2
7309	3	1	1	3
7312	3	2	1	2
7313	1	1	1	2
7317	2	2	1	2
7318	2	2	2	1
7319	2	2	1	2
7324	3	2	1	2
7330	2	2	1	2
7332	2	2	2	1
7335	3	2	2	1
7345	2	2	2	1
7347	3	2	1	2
7353	3	2	1	3
7354	2	2	1	3
7357	1	1	1	2
7361	1	1	1	3
7362	1	1	1	2
7373	2	2	1	2
7375	3	2	1	2
7378	2	2	1	2
7384	1	1	1	2
7385	1	1	1	2
7386	2	2	1	2
7389	2	2	1	2
7391	3	1	1	3
7393	2	2	1	2
7395	3	2	1	2
7404	1	1	1	2
7414	2	2	1	2
7417	2	2	1	2
7418	2	2	1	2
7419	1	1	2	1
7425	1	1	1	2
7427	3	2	1	2
7428	3	3	1	2
7430	1	1	1	2
7431	1	1	2	1
7434	2	2	2	1
7443	1	1	1	2
7444	1	1	1	3
7446	3	2	1	2
7449	3	2	1	2
7450	2	2	1	2
7451	1	1	1	2
7455	1	1	1	2
7458	2	2	2	1
7459	2	2	1	2
7461	3	2	1	2
7464	3	3	1	2
7467	3	3	1	2
7468	2	2	1	2
7470	2	2	2	1
7471	2	2	2	1
7473	1	1	1	2
7474	3	3	1	2
7482	3	3	1	2
7494	3	2	1	2
7497	3	3	2	1
7500	1	1	1	2
7504	3	2	1	3
7506	2	2	1	2
7507	1	1	1	2
7515	1	1	1	2
7517	2	2	1	2
7518	2	2	2	1
7520	2	2	1	2
7523	3	2	2	1
7525	3	5	1	3
